user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,location,coordinates,state,country
Alexandra,Entre dos tierras...,"Diplomada en Turismo (y en cuanto me dejan, en Turista), coreógrafa amateur y amante de los animales...y el fútbol. ¡Gooooooool! #RAYAArmy #ArkerArmy",2011-05-29 14:16:30+00:00,425,1224,13543,False,2022-02-27 23:16:53+00:00,@Cointelegraph @Gamiumcorp will make this negative reactions turn into positive! Such a #Metaverse project will be a need as it will connect all them with just one avatar. Have a look to the picture and more here: https://t.co/orYE0gPrG3 $GMM #socialize2Earn #GMMArmy https://t.co/5cNXdKKaaU,['Metaverse'],Twitter for iPhone,False,"Entre Dos Tierras, Calle de José Pellicer, San José, Zaragoza, Aragon, 50008, Spain","(41.6380466, -0.8795852, 0.0)",Entre Dos Tierras, Spain
Asaf Lubin,"Bloomington, IN","Associate Prof @IUMaurerLaw; Affiliations: @BKCHarvard, @yaleisp, @thedatasphere, @HUJICyberLaw; Tweets #IntLaw #CyberLaw #Insurance #Torts; He/Him 🏳️‍🌈",2009-05-02 12:57:49+00:00,2487,1937,3767,False,2022-02-27 23:16:21+00:00,"Just spent 3hrs in the #Metaverse for the first time:

(1) it’s way more addictive &amp; time-consuming than social media ever was.⏳

(2) getting to “rediscover” what it feels like to throw a toy cube &amp; paper airplane made me feel like a toddler again.🍼

(3) humanity is doomed.🤦‍♂️ https://t.co/lkykxySzY3",['Metaverse'],Twitter for iPhone,False,"Bloomington, Monroe County, Indiana, United States","(39.1670396, -86.5342881, 0.0)",Bloomington, United States
Zuluink 🐸 🇺🇦,Blockchain,"/2D/3D Painter/

@AsyncArt
@nftbmarket
@withFND
charity collection @OneEyedApesClub

ape#7227",2021-01-14 21:36:50+00:00,15008,8066,44191,False,2022-02-27 23:16:12+00:00,"EVO on @TheBinanceNFT
Join @OneEyedApesClub

https://t.co/TRpnOIfXqC
#BAYC #Metaverse #NFTdrop
#NFTcommunity  #BinanceNFT #Binance #BNB 
@SnoopDogg

February 28, 2022 at 01:16AM https://t.co/7BOiGStVvI","['BAYC', 'Metaverse', 'NFTdrop', 'NFTcommunity']",IFTTT,False,"BTCPK - Blockchain Technology Company Pakistan, E-11, D-12, Islamabad Capital Territory, Pakistan","(33.7038371, 72.97852099604691, 0.0)",BTCPK - Blockchain Technology Company Pakistan, Pakistan
Camilin Pinguiin,Berlin,$LUNA Ecosystem Explorer #BTC #Crypto is always the answer to your question. Stay always independent,2011-04-26 23:52:57+00:00,526,42,222,False,2022-02-27 23:16:08+00:00,"When @EthernityChain gets rolling it will be interesting...

Their quality is top notch, and only big names on their #NFTs 

#MESSI #MODRIC #SUAREZ #SHAQ #SILVA #PACQUIAO

Wonder who will be next..

And not just #NFT..they are building like no other #Metaverse project.. https://t.co/RHIfEbEK0V https://t.co/SBJFKdY8lm",,Twitter Web App,False,"Berlin, 10178, Germany","(52.5186925, 13.3996024, 0.0)",Berlin, Germany
𝓚𝓮𝓷𝓷𝓪,"Tampa, FL",Trying to help the world any way I can.. | Creator of @IslesofMeta and @The_Bull_House | #NFTs #FinancialFreedom #Metaverse #Crypto,2018-06-06 05:40:42+00:00,5032,1190,5459,False,2022-02-27 23:16:02+00:00,If anyone is interested in our giveaway check below!! #NFTs #NFTGiveaways #Metaverse #MetaverseNFT #Solana #SolanaNFTs @DeeStonk @BossBlunts1 @EasyEatsBodega @masked_investor @MrJohnnyRocket1 @RethaMarsden @wejrny @xistent3 @drew8892 @MlleNadjie @jhuntermav @OscarCardonaMe1 https://t.co/IRjt9osDcn,"['NFTs', 'NFTGiveaways', 'Metaverse', 'MetaverseNFT', 'Solana']",Twitter for iPhone,False,"Tampa, Hillsborough County, Florida, United States","(27.9477595, -82.458444, 0.0)",Tampa, United States
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:15:46+00:00,"@tushirosimimuda @tomskiweb #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
Xhayra 💍,"Paris, France",Trader / Crypto Hodler / #Explorer,2010-03-07 18:33:37+00:00,1176,2693,7385,False,2022-02-27 23:15:12+00:00,"@TheMoonCarl Not buying anything for now, i am patiently waiting for @Studios_xG , #xG  aims to develop interoperable #NFTs , that represent our 
community’s real world sporting achievements, &amp; to allow  new #Metaverse  and gaming environments.
 
Have a look @MMCrypto 
https://t.co/nDSPUFPN7S https://t.co/2UT0Ts6uDs",['xG'],Twitter Web App,False,"Paris, Ile-de-France, Metropolitan France, France","(48.8588897, 2.3200410217200766, 0.0)",Paris, France
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:15:11+00:00,"@tushirosimimuda @tomskiweb #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BplP06","['MiniKishu', 'BSC', 'gaming']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
coinflipper AT - team GMI,Austria,I do trading stuff with crypto coins. (retail trader),2019-02-23 09:27:47+00:00,884,526,7299,False,2022-02-27 23:15:09+00:00,"I guess, we can not leave in the #metaverse if we die in the real world. 😬 #crypto","['metaverse', 'crypto']",Twitter Web App,False,Austria,"(47.59397, 14.12456, 0.0)",Austria,Austria
pushin P,To the Moon,"Slaying pennies since day 1⃣. 

$HPIL to #NASDAQ 🚙 🏍
$INARI #inariverse 🦊
We▶️them | RS#48 | SS#65
$AVAX + $FTM ftw 

#otc #crypto
Tweets are my opinion",2019-05-13 00:14:49+00:00,167,63,2584,False,2022-02-27 23:15:06+00:00,@SnoopDogg Yoo! Snoop! My guy! You gotta link uk with @MedicatedMice and create a collab nft. Right up ur alley with bringing #dispensaries to the #metaverse!,,Twitter for Android,False,"To The Moon, 27-29, Midland Road, The Dings, St Philip's, Bristol, City of Bristol, South West England, England, BS2 0JT, United Kingdom","(51.4558532, -2.579174367077562, 0.0)",To The Moon, United Kingdom
Coin3.NET - Realtime Crypto News & Updates,Crypto World,https://t.co/0vSBBtkDuM is crypto news for everyone who love coins and NFT. https://t.co/a7wwa9RdpG (COIN3) contract: 0x3ba034259528912b208E29353399d643Aa8E1742 (PancakeSwap).,2021-11-05 13:23:42+00:00,13,36,1,False,2022-02-27 23:14:40+00:00,"Are NFTs coming soon to your favorite video games?
#coin3 #bitcoin #BTC #crypto #cryptocurrency #ethereum #ETH #altcoins #bnb #web3 #metaverse #nft #defi
https://t.co/OZl2FkYhbE https://t.co/4wLZ0JMKxD","['coin3', 'bitcoin', 'BTC', 'crypto', 'cryptocurrency', 'ethereum', 'ETH']",Coin3 - English,False,"Crypto World, 2788, Muegge Road, Saint Charles, Saint Charles County, Missouri, 63303, United States","(38.7892757, -90.5641434, 0.0)",Crypto World, United States
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:14:07+00:00,"@adrian__chamber @GamerHashCom #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
GreenZone,United States,"GreenZone uses GZX token to incentivize individuals to recycle. (Think Globally, Act Locally) Veteran founded!!! Find out more at https://t.co/6pp1FQpIVJ",2021-06-17 05:17:18+00:00,9509,161,1407,False,2022-02-27 23:14:03+00:00,"Follow us on @superworldapp 

GreenZone will be using the metaverse to combine the real world with augmented reality. This is only the beginning ♻️🚀
 https://t.co/sHHT4bUfeF

#Metaverse #NFT #GZX #NFTgame #XRP #Etherum",,Twitter for iPhone,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
Oladipupo Michael Oluwatosin,West Africa,"I'm a Professional Marketer, with Specialized marketing strategy in promoting NFTs to boost sales, and popularity.",2021-08-25 05:55:45+00:00,55,558,8,False,2022-02-27 23:13:42+00:00,"Do you love NFTs?
If yes!!! This is specially for you✅

❤To show much you love NFTs❤
Like✅
Retweet🥰
Follow😍
JOIN DISCORD 👉 https://t.co/alHIGw417F

#NFTs #nfts #NFT #NFTdrop #nftcollector #Metaverse #Ethereum #NFTcollection  #NFTProject  #NFTCommunity  #cryptocurrency https://t.co/dewxyciNDb",,Twitter for Android,False,"Young African Leaders Initiative Regional Leadership Center, West Africa, Accra (YALI), Greenhill Close, Green Hill, Accra, Okaikwei North Municipal District, Greater Accra Region, BOX LG25, Ghana","(5.6343285000000005, -0.20012477770047185, 0.0)",Young African Leaders Initiative Regional Leadership Center, Ghana
7DX,Sydney/ Global,"7DX is Australia’s Leading XR Production Company
Delivering the true potential of spatial computing technology via Virtual Reality and Augmented Reality.",2013-10-01 23:24:22+00:00,595,790,125,False,2022-02-27 23:13:27+00:00,"AI enabled tools in VR will advance the creation of learning, virtual human interactions and the environment experience. Chat to 7DX about AI enabled possibilities.

#vr #ar #ai #metaverse #spatialcomputing
https://t.co/SziKhJ962m",,Twitter Web App,False,"Global, Departure Plaza, Mascot, Sydney, Bayside Council, New South Wales, 2020, Australia","(-33.9359583, 151.1661132, 0.0)",Global, Australia
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:12:59+00:00,"@mummy_card_nft #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BplP06","['MiniKishu', 'BSC', 'gaming', 'staking']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:12:33+00:00,"@luscuscat @elonmusk #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:12:15+00:00,"@cryptonicdeity #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming', 'staking']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
Isles of Meta,Isles of Meta,"A beachside college town #Metaverse on #Solana, where you can own an island. | linktree: https://t.co/JBvm5hN6pQ",2022-02-03 17:31:32+00:00,250,489,147,False,2022-02-27 23:12:10+00:00,"Beginning photos of the first island we are giving away! I (Kenna) am personally building this island up to show off what can be done in our #Metaverse ! #MetaverseNFT #NFTGiveaways #NFTs #NFTshill #Solana #SolanaNFTs 
(Below is a gallery) https://t.co/XhTj1kt2yJ",,Twitter for iPhone,False,"Lake of the Isles Bike Trail, Kenwood, Bde Maka Ska - Isles, Minneapolis, Hennepin County, Minnesota, 55403:55408, United States","(44.9544542, -93.3119808, 0.0)",Lake of the Isles Bike Trail, United States
KIMO,Milwaukee WI,,2011-07-21 06:15:06+00:00,30,105,46,False,2022-02-27 23:12:05+00:00,"@bapesclan @brianjesposito @elochima Let’s Go 🙌🏽 🚀
Looking forward to hear from you guys and what you have in store for the future of @bapesclan 
#Bapes #BapesClan #NFT #NFTCommmunity #Metaverse",,Twitter for iPhone,False,"Milwaukee, Milwaukee County, Wisconsin, United States","(43.0349931, -87.922497, 0.0)",Milwaukee, United States
Hadiyatman Herdiana,indonesia,,2009-09-15 13:09:15+00:00,152,919,583,False,2022-02-27 23:11:05+00:00,"@LocoMetaGlobal The project is great very professionally and has a clear development plan. Made by a very profeessional and experienced team
@ilmys2708
@Fadilland_12
@booorinn
#LocoMeta #LOCO #MFTs #Metaverse #BSCGems #SmartChain #PlayToEarn #BNB #GameFi",,Twitter for Android,False,Indonesia,"(-2.4833826, 117.8902853, 0.0)",Indonesia,Indonesia
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:11:01+00:00,"@XRP_XDC_QNT_XLM @aesthetes_art #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
MetaHub,Web 3.0,"🎮Play-to-Earn NFT Games 
💰Crypto Social Network 
🔮Coming Soon
#metahub #playtoearn #p2e #crypto #metaverse",2016-04-04 07:32:40+00:00,62,117,47,False,2022-02-27 23:10:57+00:00,"🎮 Farmers World
🟢 Live
Free-to-Play: NFT
Play-to-Earn: NFT, Crypto
🖲 Devices: Web, Android
https://t.co/lGd8klWC1U
#FarmersWorld #crypto #cryptogame #cryptogames #web3 #blockchain #blockchaingame #nft #nftgames #p2e #playtoearn #metaverse #gamefi #defi #metuhub #metahubvc",,Twitter Web App,False,"Web, Eureka Springs, Carroll County, Arkansas, 42632, United States","(36.4054389, -93.7391953, 0.0)",Web, United States
MetaDogs Official,Austria,"Telegram: MetaDogsCoin_Official

MetaDogs Coin - BSC Launched
MetaDogs NFT - Work in Progress
MetaDogs Games - Comming Soon",2022-01-07 21:37:31+00:00,178,1340,107,False,2022-02-27 23:10:39+00:00,"Keep an eye on us for the minting date!
#MetaDogsNFT #MetaDogsCoin #MetaDogs #Metaverse #NFT https://t.co/FriICbgdif","['MetaDogsNFT', 'MetaDogsCoin', 'MetaDogs', 'Metaverse', 'NFT']",Twitter Web App,False,Austria,"(47.59397, 14.12456, 0.0)",Austria,Austria
aryelzeltha,"Sukoharjo, Indonesia","Follow me, i follow u

Bring The Light To The Blind
Keep Of Old Memory'es
NFT FAN ART",2011-10-20 22:00:03+00:00,426,4354,10224,False,2022-02-27 23:10:31+00:00,"@LocoMetaGlobal The most beautiful things in the world cannot be touched, cannot be seen with the eyes, they have to be felt only with the heart-love, kindness, sincerity. 

@abinjr40
@Zawski1
@MedicNft

#LocoMeta #LOCO #NFTs #Metaverse #BSC #smartchain #PlayToEarn #BNB #GameFi",,Twitter Web App,False,"Sukoharjo, Central Java, Indonesia","(-7.681572900000001, 110.86761323046875, 0.0)",Sukoharjo, Indonesia
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:10:09+00:00,"@ChapoETH @GrandpaApes #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
Meta Monsters Club,United States,"MMC is a collection of 6,000 generative NFTs, each with its own unique look & personality. Each running on polygon for a fast and gas-free experience!",2021-12-05 17:19:46+00:00,141,122,66,False,2022-02-27 23:09:50+00:00,"✅ Follow us to grab your monster when it's on sale  ❤️ and 🔁
✅ Join our server https://t.co/WVFytDu5sw 
📢 Meta Monster #1673 is on sale 👉 https://t.co/8K94bCNXyC

#nonfungibletokens #nftgiveaway #nftartwork #metaverse #nftcommunity #btc #cryptonews #nftcollectibles",,MetaMonstersClub,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
Oladipupo Michael Oluwatosin,West Africa,"I'm a Professional Marketer, with Specialized marketing strategy in promoting NFTs to boost sales, and popularity.",2021-08-25 05:55:45+00:00,55,558,8,False,2022-02-27 23:09:46+00:00,"Do you love NFTs?
If yes!!! This is specially for you✅

❤To show much you love NFTs❤
Like✅
Retweet🥰
Follow😍
JOIN DISCORD 👉 https://t.co/alHIGw417F

#NFTs #nfts #NFT #NFTdrop #nftcollector #Metaverse #Ethereum #cryptocurrency  #NFTCollector #NFTCommunity",,Twitter for Android,False,"Young African Leaders Initiative Regional Leadership Center, West Africa, Accra (YALI), Greenhill Close, Green Hill, Accra, Okaikwei North Municipal District, Greater Accra Region, BOX LG25, Ghana","(5.6343285000000005, -0.20012477770047185, 0.0)",Young African Leaders Initiative Regional Leadership Center, Ghana
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:09:45+00:00,"@augustmusk #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming', 'staking']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
